data;ds_cardapio;num_refeicao_ru;num_refeicao_rl;num_refeicao_rs;num_refeicoes_planejadas;num_refeicoes_servidas
27/02/2012;FRANGO À PORTUGUESA -  - ARROZ BRANCO - FEIJÃO - PTS - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  -  - ;1300.00;0.00;0.00;1.300.000;1.456.000
28/02/2012;STROGONOFF DE CARNE -  - ARROZ BRANCO - FEIJÃO - PTS - SALADA DE CHICÓRIA COM RABANETE -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - SORVETE NO PALITO DE TANGERINA DE 70G;8300.00;0.00;0.00;8.300.000;8.680.000
28/02/2012;BIFE AO MOLHO DE MOSTARDA -  - ARROZ BRANCO - FEIJÃO - PTS - SALADA DE PEPINO - SORVETE NO PALITO DE TANGERINA DE 70G - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;2700.00;0.00;0.00;2.700.000;2.796.000
29/02/2012;CARNE MOÍDA À JARDINEIRA - MACARRÃO AO ALHO E ÓLEO - ARROZ BRANCO - FEIJÃO - PTS -  - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;8780.00;0.00;0.00;8.780.000;8.530.000
29/02/2012;ISCA DE CARNE COM MILHO VERDE -  - ARROZ BRANCO - FEIJÃO - PTS - SALADA DE REPOLHO - BANANA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA FRITA LISA;2300.00;0.00;0.00;2.300.000;2.885.000
01/03/2012;CARNE MOÍDA COM MANDIOQUINHA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE COUVE - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;2900.00;0.00;0.00;2.900.000;2.783.000
01/03/2012;SALSICHA AO MOLHO DE TOMATE - BATATA SAUTEE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BERINJELA - SALADA DE ALFACE COM PEPINO - MAÇA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;9200.00;0.00;0.00;9.200.000;5.967.000
02/03/2012;SALSICHA COM PRESUNTO E ERVILHA - PURÊ DE BATATA EM FLOCOS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS -  - MELANCIA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;1400.00;0.00;0.00;1.400.000;1.764.000
02/03/2012;PEIXE FRITO -  - ARROZ BRANCO , ARROZ INTEGRAL , ARROZ COM ERVILHA E CENOURA - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE BETERRABA -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - IOGURTE SABOR MORANGO;7850.00;0.00;0.00;7.850.000;7.796.000
05/03/2012;BIFE AO MOLHO DE MOSTARDA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA SECA - SALADA DE PEPINO, CENOURA E RABANETE - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;9200.00;0.00;0.00;9.200.000;8.922.000
05/03/2012;PEIXE À PORTUGUESA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA - BANANA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3200.00;0.00;0.00;3.200.000;2.851.000
06/03/2012;FRANGO COM AZEITONA - ANGU DE FUBÁ - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM VAGEM - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;9200.00;0.00;0.00;9.200.000;8.632.000
06/03/2012;BIFE AO MOLHO DE LARANJA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CHUCHU - ARROZ DOCE - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;3200.00;0.00;0.00;3.200.000;3.141.000
07/03/2012;CARNE PICADA COM CENOURA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - TABULE - GELATINA CREMOSA DE LIMÃO - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA COM 35G;9200.00;0.00;0.00;9.200.000;8.610.000
07/03/2012;FRANGO FRITO - MACARRÃO AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ACELGA - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;3560.00;0.00;0.00;3.560.000;3.536.000
08/03/2012;CARNE PICADA COM MANDIOQUINHA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - BERINJELA CURTIDA - GELATINA DE MORANGO - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;3200.00;0.00;0.00;3.200.000;3.031.000
08/03/2012;ROLÊ DE FRANGO AO MOLHO INGLÊS -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CHICÓRIA COM LARANJA - BANANA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;9200.00;0.00;0.00;9.200.000;8.336.000
09/03/2012;ROLÊ DE FRANGO AO MOLHO BRANCO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE PEPINO -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ;2000.00;0.00;0.00;2.000.000;1.883.000
09/03/2012;CARNE ASSADA - FAROFA COM BACON, PASSAS E OVOS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE REPOLHO - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - ;8800.00;0.00;0.00;8.800.000;8.381.000
12/03/2012;CARNE ASSADA -  - ARROZ BRANCO , ARROZ INTEGRAL , ARROZ CAIPIRA - FEIJÃO - PTS - SALADA DE ALMEIRÃO -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ;3000.00;0.00;0.00;3.000.000;2.774.000
12/03/2012;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE ALFACE CRESPA - MAÇA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ;9300.00;0.00;0.00;9.300.000;9.670.000
13/03/2012;CARNE MOÍDA COM VAGEM - RAVIOLI AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM VAGEM - SALADA DE ACELGA COM ABACAXI -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - ;9300.00;0.00;0.00;9.300.000;9.344.000
13/03/2012;ISCA DE CARNE COM BATATA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE CRESPA - SAGU DE VINHO - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - ;3200.00;0.00;0.00;3.200.000;3.179.000
13/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;260.00;0.00;0.00;260.000;214.000
14/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;260.00;0.00;0.00;260.000;209.000
14/03/2012;MOQUECA DE PEIXE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA -  - BANANA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - ;9300.00;0.00;0.00;9.300.000;8.025.000
14/03/2012;CARNE NUTRITIVA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE BETERRABA COZIDA -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - IOGURTE SABOR MORANGO;3200.00;0.00;0.00;3.200.000;3.074.000
15/03/2012;BIFE À PORTUGUESA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA MULTI-COR -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;9300.00;0.00;0.00;9.300.000;8.524.000
15/03/2012;PEIXE FRITO - CREME DE ERVILHA SECA PARTIDA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE VAGEM - MAÇA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;3500.00;0.00;0.00;3.500.000;3.209.000
15/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;260.00;0.00;0.00;260.000;214.000
16/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;260.00;0.00;0.00;260.000;211.000
16/03/2012;LINGUIÇA DE FRANGO FRITA - CHICÓRIA REGOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CENOURA COM ATUM - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - ABÓBORA JAPONESA;9000.00;0.00;0.00;9.000.000;8.602.000
16/03/2012;BIFE À PIZZAIOLO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE REPOLHO ROXO - MELANCIA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - ;2000.00;0.00;0.00;2.000.000;2.118.000
19/03/2012;CARNE PICADA COM BATATA E BACON -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BATATA - SALADA DE CHICÓRIA COM NABO - BANANA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - BROCOLIS , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;9000.00;0.00;0.00;9.000.000;8.878.000
19/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;260.00;0.00;0.00;260.000;212.000
19/03/2012;LINGUIÇA DE FRANGO FRITA - FAROFA COM AZEITONA E OVOS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ABOBRINHA BRASILEIRA - MAÇA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - ;3500.00;0.00;0.00;3.500.000;3.730.000
20/03/2012;FRANGO COM QUIABO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE REPOLHO BICOLOR - CURAU - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF , TEMPERO SELF - ;9300.00;0.00;0.00;9.300.000;8.748.000
20/03/2012;CARNE PICADA COM CENOURA , CARNE PICADA COM BATATA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE CRESPA , DOCE DE FIGO EM CALDA;3200.00;0.00;0.00;3.200.000;3.418.000
20/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;260.00;0.00;0.00;260.000;213.000
21/03/2012;QUIBE - CAPELETTI AO MOLHO ROSE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BERINJELA - SALADA DE PEPINO - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;9300.00;0.00;0.00;9.300.000;10.217.000
21/03/2012;FRANGO AO MOLHO ESCURO DE CURRY -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE MACARRÃO PARAFUSO COM MAÇA - BANANA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G , SUCO DE UVA;3200.00;0.00;0.00;3.200.000;3.417.000
21/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;260.00;0.00;0.00;260.000;209.000
22/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;260.00;0.00;0.00;260.000;209.000
22/03/2012;ROLÊ DE CARNE AO MOLHO DE TOMATE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE ALFACE CRESPA COM MOYASHI -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA COM 35G , LEITE INTEGRAL , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;9100.00;0.00;0.00;9.100.000;9.102.000
22/03/2012;QUIBE - CHUCHU REFOGADO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE BETERRABA E CHICÓRIA -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE ABÓBORA EM CALDA , PÃO FRANCÊS DE 20G , SUCO DE LARANJA;3500.00;0.00;0.00;3.500.000;3.631.000
23/03/2012;ROLÊ DE CARNE AO MOLHO INGLÊS -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE BATATA BRASILEIRA - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G , SUCO DE ABACAXI;2250.00;0.00;0.00;2.250.000;2.120.000
23/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;260.00;0.00;0.00;260.000;202.000
23/03/2012;PEIXE À PORTUGUESA , SALSICHA AO MOLHO DE TOMATE - VIRADO DE COUVE MANTEIGA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM VAGEM - SALADA DE ACELGA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ABÓBORA SECA , ALFACE CRESPA , ESCAROLA;8500.00;0.00;0.00;8.500.000;7.632.000
26/03/2012;BIFE AO MOLHO DE PARMESÃO E MANJERICÃO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE CHUCHU AO VINAGRETE - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , ALMEIRÃO , BERINJELA , LEITE INTEGRAL , MAÇÃ FUJI (165) , MANDIOQUINHA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;9300.00;0.00;0.00;9.300.000;9.248.000
26/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;260.00;0.00;0.00;260.000;213.000
26/03/2012;ROLÊ DE FRANGO AO MOLHO DE TOMATE , FRANGO AO MOLHO DE TOMATE -  - ARROZ BRANCO , ARROZ INTEGRAL , ARROZ DE CARRETEIRO SIMPLES - FEIJÃO - PTS - SALADA DE REPOLHO - MAÇA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3300.00;0.00;0.00;3.300.000;3.417.000
27/03/2012;CARNE MOÍDA COM MANDIOQUINHA , BIFE À MILANESA , FRANGO ASSADO - CREME DE MILHO - ARROZ BRANCO , ARROZ INTEGRAL , ARROZ FESTIVO - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE ALFACE LISA COM RABANETE -  - CAFÉ NA MÁQUINA , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - AGRIÃO , BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , DOCE DE ABÓBORA EM CALDA , DOCE DE FIGO EM CALDA , LEITE INTEGRAL , PALMITO EM CONSERVA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G , RÚCULA;9300.00;0.00;0.00;9.300.000;9.223.000
27/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;210.00;0.00;0.00;210.000;213.000
27/03/2012;BIFE AO MOLHO DE MOSTARDA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - TABULE -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , PÃO FRANCÊS DE 20G;3400.00;0.00;0.00;3.400.000;3.488.000
28/03/2012;CARNE MOÍDA COM MILHO VERDE - ABOBRINHA REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ACELGA COM ABACAXI -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE LEITE CREMOSO COM 50G;3400.00;0.00;0.00;3.400.000;3.247.000
28/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;260.00;0.00;0.00;260.000;213.000
28/03/2012;ISCA DE FRANGO COM LEGUMES -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BATATA - SALADA DE BETERRABA COM CEBOLA - BANANA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - ACELGA , ESCAROLA , FARINHA DE TRIGO , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;9300.00;0.00;0.00;9.300.000;9.243.000
29/03/2012;FRICASSÊ DE FILÉ DE FRANGO - BATATA SAUTEE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE VAGEM - LARANJA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3400.00;0.00;0.00;3.400.000;3.426.000
29/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;260.00;0.00;0.00;260.000;213.000
29/03/2012;CARNE PICADA COM ABÓBORA , BIFE AO MOLHO INGLÊS -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA JAPONESA - SALADA DE CHICÓRIA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , ALMEIRÃO , BATATA LISA , LEITE INTEGRAL , PALMITO EM CONSERVA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G , VAGEM;9300.00;0.00;0.00;9.300.000;8.899.000
30/03/2012;CARNE PICADA À CAÇADORA - CENOURA REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALMEIRÃO -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;2000.00;0.00;0.00;2.000.000;2.161.000
30/03/2012;FRANGO FRITO - CREME DE MILHO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ALFACE CRESPA -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - CHUCHU , DOCE DE LEITE CREMOSO COM 50G , ESPINAFRE , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , PALMITO EM CONSERVA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G , RÚCULA;9000.00;0.00;0.00;9.000.000;9.554.000
30/03/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;260.00;0.00;0.00;260.000;213.000
02/04/2012;FRANGO COM AZEITONA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CHICÓRIA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - FILÉ DE FRANGO PARA STROGONOFF , PÃO FRANCÊS DE 20G;3400.00;0.00;0.00;3.400.000;3.245.000
02/04/2012; -  -  -  -  -  -  -  -  -  -  - AÇUCAR REFINADO , CAFÉ , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , PÃO DE HOT DOG 50G;1.00;0.00;0.00;1.000;1.000
02/04/2012;BIFE À FRANCESA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE COUVE - BANANA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE CRESPA , BETERRABA , CEBOLA , COUVE MANTEIGA , PÃO FRANCÊS DE 20G , REPOLHO LISO;9100.00;0.00;0.00;9.100.000;9.183.000
02/04/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;213.000
03/04/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;215.00;0.00;0.00;215.000;213.000
03/04/2012;LINGUIÇA TOSCANA ACEBOLADA - CUSCUZ DE LEGUMES - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM VAGEM - SALADA DE ALFACE CRESPA - BANANA - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - ABOBRINHA BRASILEIRA , ESCAROLA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G;9100.00;0.00;0.00;9.100.000;9.336.000
03/04/2012;BIFE AO MOLHO DE LARANJA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE BETERRABA -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - IOGURTE SABOR MORANGO , PÃO FRANCÊS DE 20G;3100.00;0.00;0.00;3.100.000;2.730.000
03/04/2012; -  -  -  -  -  -  -  -  -  -  - AÇUCAR REFINADO , CAFÉ , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , PÃO DE HOT DOG 50G;1.00;0.00;0.00;1.000;1.000
04/04/2012; -  -  -  -  -  -  -  -  -  -  - AÇUCAR REFINADO , CAFÉ , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , PÃO DE HOT DOG 50G;1.00;0.00;0.00;1.000;1.000
04/04/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;212.000
04/04/2012;PEIXE À PORTUGUESA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BATATA - SALADA DE CENOURA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - ALMEIRÃO , FARINHA DE TRIGO , LEITE INTEGRAL , MANDIOQUINHA , PÃO FRANCÊS DE 20G;8100.00;0.00;0.00;8.100.000;7.477.000
04/04/2012;LINGUIÇA FRITA - FAROFA BRASILEIRA , CAPELETTI AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;2100.00;0.00;0.00;2.100.000;2.616.000
09/04/2012; -  -  -  -  -  -  -  -  -  -  - AÇUCAR REFINADO , CAFÉ , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , PÃO DE HOT DOG 50G;1.00;0.00;0.00;1.000;1.000
09/04/2012;ALMÔNDEGA AO MOLHO - BATATA COM QUEIJO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE CHICÓRIA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , BROCOLIS , ESCAROLA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G;9500.00;0.00;0.00;9.500.000;9.359.000
09/04/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;217.000
09/04/2012;MOQUECA DE PEIXE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALMEIRÃO - BANANA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3400.00;0.00;0.00;3.400.000;2.635.000
